user_id,booking_id,created_at,status,checkin_status,booking_start_time,booking_end_time,is_demo
77,5122,2022-12-01 14:23:23.797970 UTC,editedByUser,readyForCheckIn,2022-12-07 08:30:00.000000 UTC,2022-12-07 14:30:00.000000 UTC,FALSE
77,5123,2023-01-19 14:08:55.363135 UTC,completed,checkedIn,2023-01-25 07:00:00.000000 UTC,2023-01-25 14:00:00.000000 UTC,FALSE
77,5124,2023-03-10 14:40:47.917899 UTC,completed,checkedIn,2023-03-13 07:00:00.000000 UTC,2023-03-13 13:00:00.000000 UTC,FALSE
77,5125,2022-12-12 07:15:38.933559 UTC,completed,checkedIn,2022-12-12 08:00:00.000000 UTC,2022-12-12 12:30:00.000000 UTC,FALSE
77,5126,2023-02-09 13:16:29.963774 UTC,completed,checkedIn,2023-02-10 08:00:00.000000 UTC,2023-02-10 11:00:00.000000 UTC,FALSE
77,5127,2023-03-05 07:38:45.444728 UTC,completed,checkedIn,2023-03-06 07:30:00.000000 UTC,2023-03-06 13:00:00.000000 UTC,FALSE
77,5128,2023-05-02 13:20:01.942779 UTC,editedByUser,readyForNonQRCheckIn,2023-05-03 06:30:00.000000 UTC,2023-05-03 13:30:00.000000 UTC,FALSE
77,5129,2022-12-07 08:23:44.161945 UTC,completed,checkedIn,2022-12-07 08:30:00.000000 UTC,2022-12-07 18:00:00.000000 UTC,FALSE
77,5130,2022-11-27 06:23:15.372170 UTC,editedByUser,readyForCheckIn,2022-11-28 08:30:00.000000 UTC,2022-11-28 12:30:00.000000 UTC,FALSE
77,5131,2023-02-26 15:43:13.228021 UTC,cancelled,notCheckedIn,2023-02-27 07:30:00.000000 UTC,2023-02-27 12:30:00.000000 UTC,FALSE
77,5132,2023-03-10 14:41:10.012889 UTC,completed,notCheckedIn,2023-03-15 07:00:00.000000 UTC,2023-03-15 14:00:00.000000 UTC,FALSE
77,5133,2022-11-16 10:46:21.104405 UTC,editedByUser,readyForCheckIn,2022-11-17 09:00:00.000000 UTC,2022-11-17 14:00:00.000000 UTC,FALSE
77,5134,2022-12-01 14:22:22.847083 UTC,editedByUser,checkInNotAvailable,2022-12-05 08:00:00.000000 UTC,2022-12-05 12:30:00.000000 UTC,FALSE
77,5135,2022-12-03 20:20:08.810029 UTC,completed,notCheckedIn,2022-12-05 09:00:00.000000 UTC,2022-12-05 12:30:00.000000 UTC,FALSE
77,5136,2023-02-08 06:12:47.377556 UTC,completed,checkedIn,2023-02-09 07:30:00.000000 UTC,2023-02-09 15:00:00.000000 UTC,FALSE
77,5137,2023-04-10 02:01:16.789081 UTC,completed,checkedIn,2023-04-12 06:30:00.000000 UTC,2023-04-12 13:30:00.000000 UTC,FALSE
77,5138,2023-05-03 07:54:10.207502 UTC,completed,checkedIn,2023-05-04 06:30:00.000000 UTC,2023-05-04 13:30:00.000000 UTC,FALSE
77,5139,2022-12-11 22:00:53.206537 UTC,editedByUser,checkInNotAvailable,2022-12-12 08:00:00.000000 UTC,2022-12-12 12:30:00.000000 UTC,FALSE
77,5140,2022-11-28 07:07:01.099700 UTC,completed,checkedIn,2022-11-28 08:30:00.000000 UTC,2022-11-28 12:30:00.000000 UTC,FALSE
77,5141,2023-01-09 07:25:03.520125 UTC,completed,checkedIn,2023-01-12 08:00:00.000000 UTC,2023-01-12 14:30:00.000000 UTC,FALSE
77,5142,2023-02-28 07:05:29.659997 UTC,completed,checkedIn,2023-03-02 07:30:00.000000 UTC,2023-03-02 14:00:00.000000 UTC,FALSE
77,5143,2022-12-20 20:48:52.076587 UTC,cancelled,notCheckedIn,2022-12-21 10:00:00.000000 UTC,2022-12-21 14:30:00.000000 UTC,FALSE
77,5144,2023-03-08 07:23:30.501236 UTC,completed,checkedIn,2023-03-08 07:30:00.000000 UTC,2023-03-08 13:00:00.000000 UTC,FALSE
77,5145,2023-05-07 23:01:29.774309 UTC,completed,checkedIn,2023-05-08 06:30:00.000000 UTC,2023-05-08 12:00:00.000000 UTC,FALSE
77,5146,2022-11-27 06:24:12.373938 UTC,completed,checkedIn,2022-11-30 10:30:00.000000 UTC,2022-11-30 15:00:00.000000 UTC,FALSE
77,5147,2022-12-19 08:30:58.669711 UTC,completed,checkedIn,2022-12-19 11:30:00.000000 UTC,2022-12-19 18:00:00.000000 UTC,FALSE
77,5148,2022-11-24 07:50:15.261694 UTC,cancelled,notCheckedIn,2022-11-24 08:15:00.000000 UTC,2022-11-24 14:00:00.000000 UTC,FALSE
77,5149,2023-01-27 09:53:32.645760 UTC,cancelled,notCheckedIn,2023-02-02 07:30:00.000000 UTC,2023-02-02 15:30:00.000000 UTC,FALSE
77,5150,2023-01-27 09:52:53.107350 UTC,cancelled,notCheckedIn,2023-01-30 07:00:00.000000 UTC,2023-01-30 12:30:00.000000 UTC,FALSE
77,5151,2022-11-20 10:52:15.781318 UTC,editedByUser,readyForCheckIn,2022-11-21 08:30:00.000000 UTC,2022-11-21 12:30:00.000000 UTC,FALSE
77,5152,2022-11-21 06:16:05.666838 UTC,cancelled,notCheckedIn,2022-11-21 08:30:00.000000 UTC,2022-11-21 12:30:00.000000 UTC,FALSE
78,5153,2023-05-02 06:12:13.242291 UTC,cancelled,notCheckedIn,2023-05-09 07:00:00.000000 UTC,2023-05-09 17:00:00.000000 UTC,FALSE
78,5154,2022-11-03 07:15:13.724904 UTC,cancelled,notCheckedIn,2022-11-10 08:00:00.000000 UTC,2022-11-10 18:00:00.000000 UTC,FALSE
78,5155,2022-11-25 08:46:38.015272 UTC,completed,checkedIn,2022-11-29 08:00:00.000000 UTC,2022-11-29 18:00:00.000000 UTC,FALSE
78,5156,2023-01-18 07:51:46.886317 UTC,cancelled,notCheckedIn,2023-01-25 08:00:00.000000 UTC,2023-01-25 18:00:00.000000 UTC,FALSE
78,5157,2023-02-01 07:27:32.424127 UTC,cancelled,notCheckedIn,2023-02-02 08:00:00.000000 UTC,2023-02-02 13:00:00.000000 UTC,FALSE
78,5158,2023-01-03 18:42:22.214971 UTC,cancelled,notCheckedIn,2023-01-12 08:00:00.000000 UTC,2023-01-12 18:00:00.000000 UTC,FALSE
78,5159,2023-04-11 06:42:15.983650 UTC,completed,checkedIn,2023-04-12 07:00:00.000000 UTC,2023-04-12 17:00:00.000000 UTC,FALSE
78,5160,2022-11-29 07:59:48.153883 UTC,completed,checkedIn,2022-12-06 08:00:00.000000 UTC,2022-12-06 18:00:00.000000 UTC,FALSE
78,5161,2022-12-29 05:53:20.282526 UTC,completed,checkedIn,2022-12-29 08:30:00.000000 UTC,2022-12-29 18:00:00.000000 UTC,FALSE
78,5162,2023-01-23 18:36:46.938755 UTC,cancelled,notCheckedIn,2023-01-27 08:00:00.000000 UTC,2023-01-27 18:00:00.000000 UTC,FALSE
78,5163,2023-01-18 07:52:19.016270 UTC,completed,notCheckedIn,2023-01-26 08:00:00.000000 UTC,2023-01-26 18:00:00.000000 UTC,FALSE
78,5164,2022-10-25 06:21:16.527254 UTC,cancelled,notCheckedIn,2022-11-03 08:00:00.000000 UTC,2022-11-03 18:00:00.000000 UTC,FALSE
78,5165,2022-11-25 08:46:59.765554 UTC,completed,checkedIn,2022-12-01 08:00:00.000000 UTC,2022-12-01 18:00:00.000000 UTC,FALSE
78,5166,2022-12-12 10:13:04.276072 UTC,cancelled,notCheckedIn,2022-12-20 11:00:00.000000 UTC,2022-12-20 18:00:00.000000 UTC,FALSE
78,5167,2023-04-25 09:32:35.076236 UTC,completed,checkedIn,2023-05-05 07:00:00.000000 UTC,2023-05-05 17:00:00.000000 UTC,FALSE
78,5168,2023-05-04 12:57:41.537362 UTC,editedByUser,checkInNotAvailable,2023-05-11 07:00:00.000000 UTC,2023-05-11 16:30:00.000000 UTC,FALSE
78,5169,2022-11-29 08:00:11.881678 UTC,completed,checkedIn,2022-12-07 08:00:00.000000 UTC,2022-12-07 18:00:00.000000 UTC,FALSE
78,5170,2023-03-08 08:09:11.372591 UTC,completed,checkedIn,2023-03-16 08:00:00.000000 UTC,2023-03-16 18:00:00.000000 UTC,FALSE
78,5171,2023-02-10 10:16:54.135928 UTC,completed,checkedIn,2023-02-13 08:00:00.000000 UTC,2023-02-13 18:00:00.000000 UTC,FALSE
78,5172,2023-04-17 06:54:59.730951 UTC,cancelled,notCheckedIn,2023-04-19 07:00:00.000000 UTC,2023-04-19 17:00:00.000000 UTC,FALSE
78,5173,2023-04-18 15:15:54.514657 UTC,completed,checkedIn,2023-04-20 07:00:00.000000 UTC,2023-04-20 17:00:00.000000 UTC,FALSE
78,5174,2022-12-29 09:17:01.518513 UTC,completed,notCheckedIn,2023-01-04 08:00:00.000000 UTC,2023-01-04 18:00:00.000000 UTC,FALSE
78,5175,2022-12-27 07:31:22.836525 UTC,editedByUser,checkInNotAvailable,2022-12-29 08:30:00.000000 UTC,2022-12-29 18:00:00.000000 UTC,FALSE
78,5176,2023-01-02 14:28:19.726587 UTC,completed,checkedIn,2023-01-09 08:00:00.000000 UTC,2023-01-09 18:00:00.000000 UTC,FALSE
78,5177,2023-02-03 12:15:25.508454 UTC,completed,checkedIn,2023-02-09 08:00:00.000000 UTC,2023-02-09 18:00:00.000000 UTC,FALSE
78,5178,2022-12-21 16:30:26.228969 UTC,cancelled,notCheckedIn,2022-12-27 08:00:00.000000 UTC,2022-12-27 18:00:00.000000 UTC,FALSE
78,5179,2023-02-13 15:19:19.241632 UTC,completed,checkedIn,2023-02-17 08:00:00.000000 UTC,2023-02-17 18:00:00.000000 UTC,FALSE
78,5180,2023-04-25 09:33:05.229616 UTC,completed,checkedIn,2023-05-08 07:00:00.000000 UTC,2023-05-08 17:00:00.000000 UTC,FALSE
78,5181,2023-02-23 17:27:42.153078 UTC,completed,checkedIn,2023-03-01 08:00:00.000000 UTC,2023-03-01 18:00:00.000000 UTC,FALSE
78,5182,2023-01-23 18:37:39.490463 UTC,cancelled,notCheckedIn,2023-01-31 08:00:00.000000 UTC,2023-01-31 18:00:00.000000 UTC,FALSE
78,5183,2023-01-31 07:28:01.733211 UTC,completed,checkedIn,2023-02-03 09:00:00.000000 UTC,2023-02-03 18:00:00.000000 UTC,FALSE
78,5184,2023-02-13 15:20:23.770788 UTC,editedByUser,checkInNotAvailable,2023-02-22 09:00:00.000000 UTC,2023-02-22 18:00:00.000000 UTC,FALSE
78,5185,2022-11-17 12:06:09.813477 UTC,cancelled,notCheckedIn,2022-11-22 08:00:00.000000 UTC,2022-11-22 18:00:00.000000 UTC,FALSE
78,5186,2023-02-23 17:28:29.765433 UTC,cancelled,notCheckedIn,2023-03-02 08:00:00.000000 UTC,2023-03-02 18:00:00.000000 UTC,FALSE
78,5187,2022-11-17 12:05:48.702417 UTC,completed,checkedIn,2022-11-24 08:00:00.000000 UTC,2022-11-24 18:00:00.000000 UTC,FALSE
78,5188,2023-02-03 14:19:04.291245 UTC,completed,notCheckedIn,2023-02-07 09:00:00.000000 UTC,2023-02-07 18:00:00.000000 UTC,FALSE
78,5189,2023-02-13 15:20:04.167623 UTC,completed,checkedIn,2023-02-21 08:00:00.000000 UTC,2023-02-21 18:00:00.000000 UTC,FALSE
78,5190,2023-03-08 08:08:45.312662 UTC,completed,checkedIn,2023-03-14 08:00:00.000000 UTC,2023-03-14 18:00:00.000000 UTC,FALSE
78,5191,2022-11-08 07:35:42.444799 UTC,cancelled,notCheckedIn,2022-11-15 08:00:00.000000 UTC,2022-11-15 18:00:00.000000 UTC,FALSE
78,5192,2023-04-14 15:59:53.470363 UTC,completed,checkedIn,2023-04-18 07:00:00.000000 UTC,2023-04-18 17:00:00.000000 UTC,FALSE
78,5193,2023-02-03 14:15:58.575332 UTC,editedByUser,checkInNotAvailable,2023-02-07 09:00:00.000000 UTC,2023-02-07 18:00:00.000000 UTC,FALSE
78,5194,2023-05-08 06:43:02.254784 UTC,accepted,readyForCheckIn,2023-05-11 07:00:00.000000 UTC,2023-05-11 16:30:00.000000 UTC,FALSE
78,5195,2023-01-30 07:45:51.355699 UTC,completed,checkedIn,2023-02-01 08:00:00.000000 UTC,2023-02-01 18:00:00.000000 UTC,FALSE
78,5196,2023-04-21 07:22:09.393852 UTC,completed,checkedIn,2023-04-28 07:00:00.000000 UTC,2023-04-28 16:00:00.000000 UTC,FALSE
78,5197,2023-01-12 07:15:04.716729 UTC,completed,checkedIn,2023-01-19 08:00:00.000000 UTC,2023-01-19 18:00:00.000000 UTC,FALSE
78,5198,2023-05-05 12:19:50.410353 UTC,accepted,readyForCheckIn,2023-05-15 07:00:00.000000 UTC,2023-05-15 17:00:00.000000 UTC,FALSE
78,5199,2023-04-11 11:57:56.364065 UTC,completed,checkedIn,2023-04-13 06:30:00.000000 UTC,2023-04-13 16:30:00.000000 UTC,FALSE
78,5200,2023-04-25 09:32:20.069510 UTC,completed,checkedIn,2023-05-04 07:00:00.000000 UTC,2023-05-04 17:00:00.000000 UTC,FALSE
78,5201,2023-02-13 15:21:34.827286 UTC,completed,checkedIn,2023-02-22 09:00:00.000000 UTC,2023-02-22 18:00:00.000000 UTC,FALSE
78,5202,2022-12-20 08:22:28.589435 UTC,cancelled,notCheckedIn,2022-12-22 08:00:00.000000 UTC,2022-12-22 18:00:00.000000 UTC,FALSE
78,5203,2023-02-03 12:14:55.751133 UTC,cancelled,notCheckedIn,2023-02-08 08:00:00.000000 UTC,2023-02-08 18:00:00.000000 UTC,FALSE
78,5204,2022-11-08 07:36:04.071149 UTC,cancelled,notCheckedIn,2022-11-17 10:30:00.000000 UTC,2022-11-17 18:00:00.000000 UTC,FALSE
86,5205,2022-10-31 09:35:11.173385 UTC,completed,checkedIn,2022-11-11 05:00:00.000000 UTC,2022-11-11 17:30:00.000000 UTC,FALSE
86,5206,2022-11-04 05:54:21.299111 UTC,cancelled,notCheckedIn,2022-11-14 13:00:00.000000 UTC,2022-11-14 17:30:00.000000 UTC,FALSE
86,5207,2022-12-12 06:07:50.855420 UTC,completed,checkedIn,2022-12-20 05:00:00.000000 UTC,2022-12-20 17:30:00.000000 UTC,FALSE
86,5208,2022-12-28 06:08:33.930045 UTC,completed,checkedIn,2023-01-10 05:00:00.000000 UTC,2023-01-10 17:30:00.000000 UTC,FALSE
86,5209,2022-10-30 17:24:36.139600 UTC,completed,checkedIn,2022-10-31 13:15:00.000000 UTC,2022-10-31 17:30:00.000000 UTC,FALSE
86,5210,2023-03-08 17:34:46.012503 UTC,accepted,checkedIn,2023-03-21 05:00:00.000000 UTC,2023-03-21 17:30:00.000000 UTC,FALSE
86,5211,2023-01-23 06:03:48.620442 UTC,completed,checkedIn,2023-01-23 13:00:00.000000 UTC,2023-01-23 17:30:00.000000 UTC,FALSE
86,5212,2022-10-20 06:47:50.875032 UTC,completed,checkedIn,2022-11-01 05:00:00.000000 UTC,2022-11-01 17:30:00.000000 UTC,FALSE
86,5213,2023-03-04 06:40:48.050241 UTC,completed,checkedIn,2023-03-14 05:00:00.000000 UTC,2023-03-14 17:30:00.000000 UTC,FALSE
86,5214,2023-04-21 07:03:54.313580 UTC,completed,checkedIn,2023-04-21 07:15:00.000000 UTC,2023-04-21 16:30:00.000000 UTC,FALSE
86,5215,2023-05-05 15:08:13.526146 UTC,completed,checkedIn,2023-05-08 12:00:00.000000 UTC,2023-05-08 16:30:00.000000 UTC,FALSE
86,5216,2022-10-24 07:22:49.526776 UTC,completed,checkedIn,2022-11-04 05:00:00.000000 UTC,2022-11-04 17:30:00.000000 UTC,FALSE
86,5217,2022-11-16 12:58:07.668425 UTC,completed,checkedIn,2022-11-29 05:00:00.000000 UTC,2022-11-29 17:30:00.000000 UTC,FALSE
86,5218,2023-04-26 18:08:04.686152 UTC,completed,checkedIn,2023-04-27 04:00:00.000000 UTC,2023-04-27 16:30:00.000000 UTC,FALSE
86,5219,2022-11-13 21:17:26.519683 UTC,completed,checkedIn,2022-11-25 05:00:00.000000 UTC,2022-11-25 17:30:00.000000 UTC,FALSE
86,5220,2022-11-19 17:55:46.282394 UTC,completed,checkedIn,2022-12-02 05:00:00.000000 UTC,2022-12-02 17:30:00.000000 UTC,FALSE
86,5221,2023-02-24 16:13:02.642034 UTC,completed,checkedIn,2023-03-07 05:00:00.000000 UTC,2023-03-07 17:30:00.000000 UTC,FALSE
86,5222,2023-04-26 08:29:57.431281 UTC,running,checkedIn,2023-05-09 04:00:00.000000 UTC,2023-05-09 16:30:00.000000 UTC,FALSE
86,5223,2022-10-20 06:47:27.225494 UTC,cancelled,notCheckedIn,2022-10-31 13:15:00.000000 UTC,2022-10-31 17:30:00.000000 UTC,FALSE
86,5224,2023-01-19 14:14:24.338709 UTC,completed,checkedIn,2023-01-31 05:00:00.000000 UTC,2023-01-31 17:30:00.000000 UTC,FALSE
86,5225,2023-01-27 20:18:55.562340 UTC,completed,checkedIn,2023-02-07 05:00:00.000000 UTC,2023-02-07 17:30:00.000000 UTC,FALSE
86,5226,2023-01-27 20:18:16.026671 UTC,completed,checkedIn,2023-02-03 05:00:00.000000 UTC,2023-02-03 17:30:00.000000 UTC,FALSE
86,5227,2022-12-05 06:04:58.395337 UTC,completed,checkedIn,2022-12-16 05:00:00.000000 UTC,2022-12-16 17:30:00.000000 UTC,FALSE
86,5228,2022-11-11 07:28:40.575765 UTC,completed,checkedIn,2022-11-22 05:00:00.000000 UTC,2022-11-22 17:30:00.000000 UTC,FALSE
86,5229,2022-11-15 21:36:22.223973 UTC,completed,checkedIn,2022-11-28 13:00:00.000000 UTC,2022-11-28 17:30:00.000000 UTC,FALSE
86,5230,2022-12-25 16:43:29.250902 UTC,completed,checkedIn,2023-01-03 05:00:00.000000 UTC,2023-01-03 17:30:00.000000 UTC,FALSE
86,5231,2023-04-15 07:38:21.050996 UTC,cancelled,notCheckedIn,2023-04-28 04:00:00.000000 UTC,2023-04-28 16:30:00.000000 UTC,FALSE
86,5232,2023-05-07 05:41:55.652095 UTC,accepted,readyForCheckIn,2023-05-16 04:00:00.000000 UTC,2023-05-16 16:30:00.000000 UTC,FALSE
86,5233,2022-12-01 06:20:29.507653 UTC,cancelled,notCheckedIn,2022-12-12 13:15:00.000000 UTC,2022-12-12 17:30:00.000000 UTC,FALSE
86,5234,2023-02-11 11:56:42.113031 UTC,completed,checkedIn,2023-02-13 13:00:00.000000 UTC,2023-02-13 17:30:00.000000 UTC,FALSE
86,5235,2022-12-12 06:08:13.008430 UTC,completed,checkedIn,2022-12-23 05:00:00.000000 UTC,2022-12-23 17:30:00.000000 UTC,FALSE
86,5236,2023-03-25 06:22:26.225841 UTC,cancelled,notCheckedIn,2023-04-07 04:00:00.000000 UTC,2023-04-07 16:30:00.000000 UTC,FALSE
86,5237,2023-02-11 11:57:57.397439 UTC,completed,checkedIn,2023-02-21 05:00:00.000000 UTC,2023-02-21 17:30:00.000000 UTC,FALSE
86,5238,2023-03-11 08:23:22.313935 UTC,accepted,checkedIn,2023-03-24 05:00:00.000000 UTC,2023-03-24 17:30:00.000000 UTC,FALSE
86,5239,2023-04-22 07:56:18.544833 UTC,completed,checkedIn,2023-05-05 04:00:00.000000 UTC,2023-05-05 16:30:00.000000 UTC,FALSE
86,5240,2022-11-25 08:12:01.438567 UTC,cancelled,notCheckedIn,2022-12-05 13:15:00.000000 UTC,2022-12-05 17:30:00.000000 UTC,FALSE
86,5241,2023-04-02 09:20:10.375142 UTC,completed,checkedIn,2023-04-14 04:00:00.000000 UTC,2023-04-14 16:30:00.000000 UTC,FALSE
86,5242,2022-11-08 14:38:41.701202 UTC,cancelled,notCheckedIn,2022-11-21 13:15:00.000000 UTC,2022-11-21 17:30:00.000000 UTC,FALSE
86,5243,2023-03-20 07:27:09.756122 UTC,completed,checkedIn,2023-03-31 04:00:00.000000 UTC,2023-03-31 16:30:00.000000 UTC,FALSE
86,5244,2023-01-13 07:13:05.702093 UTC,editedByUser,readyForNonQRCheckIn,2023-01-23 13:00:00.000000 UTC,2023-01-23 17:30:00.000000 UTC,FALSE
86,5245,2023-02-11 11:57:27.651218 UTC,completed,checkedIn,2023-02-17 05:00:00.000000 UTC,2023-02-17 17:30:00.000000 UTC,FALSE
86,5246,2023-03-30 12:43:12.888443 UTC,completed,checkedIn,2023-04-11 04:00:00.000000 UTC,2023-04-11 16:30:00.000000 UTC,FALSE
86,5247,2023-05-07 05:42:16.328247 UTC,accepted,readyForCheckIn,2023-05-19 04:00:00.000000 UTC,2023-05-19 16:30:00.000000 UTC,FALSE
86,5248,2022-11-05 11:48:49.307987 UTC,completed,checkedIn,2022-11-18 05:00:00.000000 UTC,2022-11-18 17:30:00.000000 UTC,FALSE
86,5249,2023-01-04 06:22:56.659447 UTC,completed,checkedIn,2023-01-17 05:00:00.000000 UTC,2023-01-17 17:30:00.000000 UTC,FALSE
86,5250,2023-04-30 12:18:23.810283 UTC,accepted,readyForCheckIn,2023-05-12 04:00:00.000000 UTC,2023-05-12 16:30:00.000000 UTC,FALSE
86,5251,2023-01-19 14:13:40.226869 UTC,cancelled,notCheckedIn,2023-01-30 05:00:00.000000 UTC,2023-01-30 17:30:00.000000 UTC,FALSE
86,5252,2023-02-11 11:58:21.333597 UTC,completed,checkedIn,2023-02-24 05:00:00.000000 UTC,2023-02-24 17:30:00.000000 UTC,FALSE
86,5253,2023-04-22 07:55:54.306248 UTC,completed,checkedIn,2023-05-02 04:00:00.000000 UTC,2023-05-02 16:30:00.000000 UTC,FALSE
86,5254,2023-03-23 05:43:02.936094 UTC,completed,checkedIn,2023-04-04 04:00:00.000000 UTC,2023-04-04 16:30:00.000000 UTC,FALSE
86,5255,2023-01-19 14:13:07.072070 UTC,completed,checkedIn,2023-01-27 05:00:00.000000 UTC,2023-01-27 17:30:00.000000 UTC,FALSE
86,5256,2023-01-01 14:40:56.553575 UTC,completed,checkedIn,2023-01-13 05:00:00.000000 UTC,2023-01-13 17:30:00.000000 UTC,FALSE
86,5257,2023-02-27 08:51:20.076955 UTC,completed,checkedIn,2023-03-10 05:00:00.000000 UTC,2023-03-10 17:30:00.000000 UTC,FALSE
86,5258,2023-04-05 05:24:52.590413 UTC,completed,checkedIn,2023-04-18 04:00:00.000000 UTC,2023-04-18 16:30:00.000000 UTC,FALSE
86,5259,2022-12-01 06:21:44.338065 UTC,completed,checkedIn,2022-12-13 05:00:00.000000 UTC,2022-12-13 17:30:00.000000 UTC,FALSE
86,5260,2023-01-03 20:13:08.609255 UTC,completed,checkedIn,2023-01-09 13:00:00.000000 UTC,2023-01-09 17:30:00.000000 UTC,FALSE
86,5261,2023-01-16 07:04:56.622482 UTC,completed,checkedIn,2023-01-16 13:00:00.000000 UTC,2023-01-16 17:30:00.000000 UTC,FALSE
86,5262,2023-01-30 09:39:29.609487 UTC,completed,checkedIn,2023-01-30 13:00:00.000000 UTC,2023-01-30 17:30:00.000000 UTC,FALSE
86,5263,2023-03-04 06:41:05.885606 UTC,completed,checkedIn,2023-03-17 05:00:00.000000 UTC,2023-03-17 17:30:00.000000 UTC,FALSE
86,5264,2022-10-25 07:10:33.993941 UTC,completed,checkedIn,2022-11-07 13:15:00.000000 UTC,2022-11-07 17:30:00.000000 UTC,FALSE
86,5265,2023-02-11 11:57:04.238151 UTC,completed,checkedIn,2023-02-14 05:00:00.000000 UTC,2023-02-14 17:30:00.000000 UTC,FALSE
86,5266,2023-04-09 11:18:55.067747 UTC,cancelled,notCheckedIn,2023-04-21 04:00:00.000000 UTC,2023-04-21 16:30:00.000000 UTC,FALSE
86,5267,2022-12-25 16:43:48.231744 UTC,completed,checkedIn,2023-01-06 05:00:00.000000 UTC,2023-01-06 17:30:00.000000 UTC,FALSE
86,5268,2023-03-24 10:32:48.176874 UTC,completed,checkedIn,2023-03-27 12:00:00.000000 UTC,2023-03-27 16:30:00.000000 UTC,FALSE
86,5269,2022-10-28 06:58:51.427959 UTC,completed,checkedIn,2022-11-08 05:00:00.000000 UTC,2022-11-08 17:30:00.000000 UTC,FALSE
86,5270,2023-01-09 08:39:43.564929 UTC,completed,checkedIn,2023-01-20 05:00:00.000000 UTC,2023-01-20 17:30:00.000000 UTC,FALSE
86,5271,2023-03-15 15:05:40.991558 UTC,completed,checkedIn,2023-03-28 04:00:00.000000 UTC,2023-03-28 16:30:00.000000 UTC,FALSE
86,5272,2022-11-04 05:54:43.909577 UTC,completed,checkedIn,2022-11-15 05:00:00.000000 UTC,2022-11-15 17:30:00.000000 UTC,FALSE
86,5273,2023-04-13 05:44:39.952450 UTC,cancelled,notCheckedIn,2023-04-17 12:00:00.000000 UTC,2023-04-17 16:30:00.000000 UTC,FALSE
87,5274,2022-11-24 06:23:29.188181 UTC,completed,checkedIn,2022-12-06 05:00:00.000000 UTC,2022-12-06 17:30:00.000000 UTC,FALSE
87,5275,2022-12-06 09:07:06.075988 UTC,completed,checkedIn,2022-12-16 05:00:00.000000 UTC,2022-12-16 17:30:00.000000 UTC,FALSE
87,5276,2023-03-30 08:05:27.733281 UTC,cancelled,notCheckedIn,2023-04-06 04:00:00.000000 UTC,2023-04-06 16:30:00.000000 UTC,FALSE
87,5277,2022-11-14 09:22:18.517167 UTC,completed,checkedIn,2022-11-22 05:00:00.000000 UTC,2022-11-22 17:30:00.000000 UTC,FALSE
87,5278,2023-03-30 08:05:47.499286 UTC,cancelled,notCheckedIn,2023-04-07 04:00:00.000000 UTC,2023-04-07 16:30:00.000000 UTC,FALSE
87,5279,2023-04-24 05:30:25.460155 UTC,completed,checkedIn,2023-04-25 04:00:00.000000 UTC,2023-04-25 16:30:00.000000 UTC,FALSE
87,5280,2022-11-24 06:21:36.126923 UTC,completed,checkedIn,2022-11-29 05:00:00.000000 UTC,2022-11-29 17:30:00.000000 UTC,FALSE
87,5281,2023-02-27 10:02:48.792956 UTC,completed,checkedIn,2023-03-07 05:00:00.000000 UTC,2023-03-07 17:30:00.000000 UTC,FALSE
87,5282,2023-03-15 12:35:11.726061 UTC,completed,checkedIn,2023-03-23 05:00:00.000000 UTC,2023-03-23 17:30:00.000000 UTC,FALSE
87,5283,2022-11-14 09:23:02.690580 UTC,completed,checkedIn,2022-11-25 05:00:00.000000 UTC,2022-11-25 17:30:00.000000 UTC,FALSE
87,5284,2023-01-03 09:11:09.833560 UTC,completed,checkedIn,2023-01-12 05:00:00.000000 UTC,2023-01-12 17:30:00.000000 UTC,FALSE
87,5285,2023-02-17 08:43:10.703574 UTC,completed,checkedIn,2023-02-27 05:00:00.000000 UTC,2023-02-27 17:30:00.000000 UTC,FALSE
87,5286,2023-01-12 16:46:18.228812 UTC,cancelled,notCheckedIn,2023-01-20 05:00:00.000000 UTC,2023-01-20 17:30:00.000000 UTC,FALSE
87,5287,2022-12-29 14:27:12.244010 UTC,completed,checkedIn,2023-01-04 05:00:00.000000 UTC,2023-01-04 17:30:00.000000 UTC,FALSE
87,5288,2023-01-26 09:05:59.779023 UTC,completed,checkedIn,2023-02-08 05:00:00.000000 UTC,2023-02-08 17:30:00.000000 UTC,FALSE
87,5289,2023-04-11 11:15:13.801521 UTC,completed,checkedIn,2023-04-24 04:00:00.000000 UTC,2023-04-24 16:30:00.000000 UTC,FALSE
87,5290,2022-11-14 09:22:46.936289 UTC,completed,checkedIn,2022-11-24 05:00:00.000000 UTC,2022-11-24 17:30:00.000000 UTC,FALSE
87,5291,2022-10-31 06:38:06.659957 UTC,completed,checkedIn,2022-11-01 05:00:00.000000 UTC,2022-11-01 17:30:00.000000 UTC,FALSE
87,5292,2022-12-29 14:27:29.236516 UTC,completed,notCheckedIn,2023-01-05 05:00:00.000000 UTC,2023-01-05 17:30:00.000000 UTC,FALSE
87,5293,2023-01-12 16:45:57.363958 UTC,completed,notCheckedIn,2023-01-19 05:00:00.000000 UTC,2023-01-19 17:30:00.000000 UTC,FALSE
87,5294,2023-02-17 06:32:00.561244 UTC,completed,checkedIn,2023-02-17 06:45:00.000000 UTC,2023-02-17 17:30:00.000000 UTC,FALSE
